cource,type,ver,image_path,rate_0,rate_1,rate_2,rate_3,rate_4,rate_5,rate_6,rate_7,rate_8,rate_9,rate_10,rate_11
チョコマウンテン,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_00h17m34s.jpg,9581,16104,7969,8238,8063,8577,8523,10125,8934,7920,11207,7945
メイプルツリーハウス,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_00h25m30s.jpg,9623,16117,7957,8589,8504,10125,8908,7931,11231,20799,7525,0
ミュートシティ,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_00h29m06s.jpg,9614,16131,7977,8591,8503,10109,8893,7948,11237,20816,7534,5596
ドルフィンみさき,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_00h32m42s.jpg,9630,16099,7979,8514,10092,8918,7953,11219,20819,7533,5610,5889
キノピオサーキット,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_00h36m16s.jpg,8362,7765,8289,8559,7826,8059,8962,8600,8061,1000,0,0
新レインボーロード,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_00h39m40s.jpg,8372,7765,8303,8579,7829,8077,8942,8590,8067,1010,8927,8129
キノピオハイウェイ,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_00h43m38s.jpg,8384,8307,8561,7838,8067,8959,8582,8083,1011,8949,8129,3191
モーモーカントリー,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_00h47m22s.jpg,8368,8299,8556,7861,8056,8976,8584,8094,1025,8954,8144,3191
キノピオサーキット,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_00h53m46s.jpg,8395,8556,7872,8063,8981,8569,8107,1029,8995,8135,3200,12284
アイスビルディング,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_00h57m06s.jpg,8406,8548,7862,8046,8984,8569,8123,1030,8989,8154,3219,12304
ミュートシティ,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h01m00s.jpg,8399,8544,7867,8032,8970,8591,8134,1027,9002,8162,3232,12320
モーモーカントリー,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h08m08s.jpg,7908,8057,8950,8115,1065,9021,8162,3246,12311,7523,8321,8348
リボンロード,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h11m36s.jpg,7931,8050,8945,8122,1069,9030,8176,3262,12279,7512,8321,8366
キノコキャニオン,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h15m28s.jpg,7921,8050,8141,1079,9042,8184,3258,12299,7507,8306,8369,0
ココナッツモール,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h19m16s.jpg,7940,8033,8163,1087,9054,8175,3269,12298,8315,8369,7574,0
新レインボーロード,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h22m56s.jpg,7962,8027,8169,1103,9070,8173,3272,12307,8324,8351,7563,31266
カラカラさばく,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h27m08s.jpg,7963,8025,8177,1103,9084,8185,3269,12304,8313,8344,7587,0
ホネホネさばく,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h31m00s.jpg,7982,8015,8171,1104,9095,3283,12324,8295,8353,7587,8013,0
ドーナツへいや,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h35m30s.jpg,11102,7704,11108,10711,14105,13068,14219,13061,12282,11337,9111,0
シドニーサンシャイン,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h38m34s.jpg,11104,7697,11093,10709,14130,13084,14220,13070,12305,11327,9103,12291
N64カラカラさばく,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h42m38s.jpg,11066,14109,14225,11352,9110,12319,12917,9619,0,0,0,0
シドニーサンシャイン,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h46m36s.jpg,18958,13310,9466,10779,11823,10884,10025,14545,14668,9121,11756,1110
どうぶつの森,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h50m38s.jpg,13332,9471,10879,10020,14544,9141,11765,1115,0,0,0,0
シドニーサンシャイン,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h54m08s.jpg,9482,10883,10041,9159,12159,19007,9763,0,0,0,0,0
ネオクッパシティ,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_01h57m54s.jpg,17770,13978,11556,6998,9163,17860,11847,15011,0,0,0,0
リボンロード,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_02h01m48s.jpg,17788,11548,6999,9154,15005,17865,11867,9171,11266,19295,11238,0
N64レインボーロード,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_02h05m24s.jpg,17793,11551,6997,9159,11892,9192,11252,19277,16103,0,0,0
ミュートシティ,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_02h08m30s.jpg,17812,11554,7014,9148,11908,9196,11242,19288,16079,9827,9098,13797
ドーナツへいや,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_02h15m58s.jpg,17841,11547,7032,9148,11951,9203,11236,19287,9819,9109,13792,9736
シャーベットランド,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート8925 2年前くらいに同じサムネ使ったけどバレないバレない！【岸堂天真ホロスターズ】_02h19m48s.jpg,17860,11551,7056,9134,11959,9227,11220,19272,9815,9099,13802,9740
ワルイージピンボール,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h04m28s.jpg,10860,9956,27028,21688,18983,12427,9241,18446,10134,5542,10646,7090
ネイチャーロード,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h08m46s.jpg,10856,9941,27040,21679,18985,12431,9262,18468,10150,5548,7090,12510
サンシャインくうこう,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h11m56s.jpg,10847,9964,27043,21665,18997,12410,9290,18465,10161,5551,7083,12509
モーモーカントリー,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h16m00s.jpg,10872,9952,27060,21667,18985,12424,9285,18448,7094,12528,9601,0
チョコマウンテン,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h19m08s.jpg,10861,9939,27076,21661,18970,12438,9299,18465,7119,12508,9605,15074
GBAマリオサーキット,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h23m22s.jpg,10864,9930,27093,21648,18948,12464,9299,12484,9624,15075,5369,0
ヨッシーバレー,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h26m46s.jpg,10846,9932,27075,21663,18959,12466,9328,12491,9619,15084,5365,14509
キノコキャニオン,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h30m22s.jpg,10877,9922,27059,21664,18937,2470,9346,12511,9617,15105,14506,0
ココナッツモール,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h37m20s.jpg,10899,9953,27067,21615,18979,12471,9367,12517,9595,14517,14572,0
ドッスンいせき,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h41m14s.jpg,10882,9958,27069,21583,18990,12497,9399,12504,9610,14507,14572,20857
ドルフィンみさき,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h44m50s.jpg,10876,9947,27072,21595,18979,12503,9408,12530,14515,14600,13604,12498
ネイチャーロード,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h48m10s.jpg,10894,9935,27089,21572,18976,12504,9414,12521,14523,14624,13583,12519
GBAマリオサーキット,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h52m06s.jpg,10883,9924,27096,21563,18993,0,9420,12552,14531,14637,13562,12510
グラグラかざん,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_00h59m20s.jpg,10885,9928,27111,21555,18977,12481,9442,12554,14537,14662,13576,0
ドーナツへいや,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h02m58s.jpg,10880,9926,27128,21559,18967,0,9453,12529,14554,14685,13556,0
SFCレインボーロード,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h06m48s.jpg,10876,9936,27125,21569,18972,12478,9481,12528,14713,9389,9118,14330
スイーツキャニオン,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h10m04s.jpg,10868,9927,27123,21564,18993,12478,9508,12523,14729,9385,9107,14342
ココナッツモール,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h17m04s.jpg,10878,9925,27111,21566,18996,12468,9550,12543,9390,9109,14360,13531
アイスビルディング,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h23m50s.jpg,10858,9902,27135,21576,18966,12478,9549,12563,9425,9111,14389,13542
パリプロムナード,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h27m34s.jpg,10846,9912,27142,21563,18939,12468,9568,9432,9138,14415,13550,20806
ヨッシーバレー,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h31m00s.jpg,10844,9931,27141,21541,18956,12459,9592,9425,9128,14413,13555,20826
ココナッツモール,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h34m50s.jpg,10823,9930,27148,21514,18978,12485,9608,9422,9133,14416,13554,20833
キノコキャニオン,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h38m28s.jpg,10806,9941,27133,21535,18985,12471,9596,9438,9157,14438,13553,20815
チョコマウンテン,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h44m58s.jpg,10784,9957,27121,18968,12479,9634,9431,9182,14443,13595,20826,17904
スイーツキャニオン,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h48m52s.jpg,10811,9987,27087,18980,12474,9648,9427,9201,14431,13595,20823,17878
モーモーカントリー,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h52m22s.jpg,10810,9986,27104,18982,12475,9668,9416,9195,14414,13614,20839,17876
トーキョースクランブル,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h55m22s.jpg,9993,18956,12481,9691,9413,9196,14426,13623,20854,17899,11014,0
ヘイホーこうざん,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_01h58m44s.jpg,9989,9701,13651,20868,17909,11013,17553,10868,0,0,0,0
カラカラさばく,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_02h04m32s.jpg,19938,9539,14505,19055,763,5931,12910,12551,13501,17080,9696,13670
ココナッツモール,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_02h08m34s.jpg,19957,9562,14497,19055,7857,0,12925,12550,13504,17063,9688,13652
SFCレインボーロード,150cc,DLC2,data\images_person2\DLC2_150cc\【マリカ】レート9248 マリッカモンスターです。【岸堂天真ホロスターズ】_02h11m54s.jpg,19961,9585,14519,19075,7865,0,12924,12530,13478,17060,9704,13641
